episode,total_reward,steps,terminated,truncated,success,final_layer,final_position,has_key,door_open,terminal_activated,has_portal_core,portal_open,has_lab_key,machine_used,has_result,epsilon
255,20.8,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2799384215094006
256,14.90000000000001,75,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.27853872940185365
257,20.699999999999996,49,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.27714603575484437
258,21.1,50,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2757603055760701
259,20.600000000000005,51,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2743815040481898
260,-11.149999999999995,100,False,True,False,0,"(5, 4)",True,True,False,True,False,False,False,False,0.2730095965279488
261,21.099999999999998,41,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.27164454854530906
262,17.400000000000002,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2702863258025825
263,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2689348941735696
264,20.0,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.26759021970270175
265,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2662522686041882
266,-4.9499999999999975,100,False,True,False,1,"(5, 4)",True,True,True,True,True,True,False,False,0.2649210072611673
267,16.6,41,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.26359640222486147
268,19.6,44,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.26227842021373715
269,17.4,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2609670281126685
270,18.700000000000003,71,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.25966219297210513
271,20.8,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2583638820072446
272,21.999999999999996,41,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2570720625972084
273,23.19999999999999,44,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.25578670228422234
274,21.199999999999996,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.25450776877280124
275,22.99999999999999,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2532352299289372
276,22.699999999999992,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2519690537792925
277,22.599999999999994,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2507092085103961
278,20.799999999999997,47,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2494556624678441
279,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.24820838415550486
280,20.1,43,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.24696734223472733
281,21.799999999999997,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2457325055235537
282,16.900000000000002,44,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.24450384299593592
283,20.400000000000002,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.24328132378095624
284,14.2,62,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.24206491716205145
285,12.5,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2408545925762412
286,22.7,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23965031961336
287,22.4,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2384520680152932
288,-8.199999999999996,100,False,True,False,0,"(5, 5)",True,True,True,True,False,False,False,False,0.23725980767521673
289,18.000000000000004,76,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23607350863684065
290,22.4,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23489314109365644
291,14.0,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23371867538818816
292,22.100000000000005,57,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23255008201124722
293,20.999999999999993,43,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.231387331601191
294,22.399999999999995,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.23023039494318503
295,17.100000000000005,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2290792429684691
296,12.100000000000001,68,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22793384675362674
297,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22679417751985861
298,23.39999999999999,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22566020663225933
299,22.599999999999998,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22453190559909803
300,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22340924607110255
301,22.49999999999999,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22229219984074702
302,-8.199999999999989,100,False,True,False,0,"(5, 5)",True,True,True,True,False,False,False,False,0.2211807388415433
303,21.799999999999997,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.22007483514733558
304,21.599999999999998,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2189744609715989
305,22.199999999999996,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2178795886667409
306,23.799999999999997,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2167901907234072
307,22.799999999999994,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21570623976979014
308,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21462770857094118
309,21.3,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21355457002808648
310,20.6,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21248679717794605
311,22.599999999999994,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21142436319205632
312,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.21036724137609603
313,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20931540516921554
314,18.900000000000002,58,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20826882814336947
315,21.4,44,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20722748400265262
316,22.199999999999996,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20619134658263935
317,20.60000000000001,69,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20516038984972615
318,22.699999999999992,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2041345879004775
319,22.299999999999997,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2031139149609751
320,19.700000000000003,69,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.20209834538617025
321,22.499999999999993,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2010878536592394
322,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.2000824143909432
323,22.799999999999994,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19908200231898848
324,21.6,49,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19808659230739353
325,16.200000000000006,58,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19709615934585656
326,22.799999999999997,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19611067854912728
327,19.299999999999983,59,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19513012515638165
328,21.29999999999999,46,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19415447453059972
329,10.100000000000003,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.19318370215794672
330,22.7,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.192217783647157
331,22.799999999999994,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1912566947289212
332,20.799999999999997,56,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1903004112552766
333,23.799999999999994,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18934890919900021
334,21.9,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18840216465300522
335,22.599999999999994,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18746015382974018
336,21.899999999999995,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1865228530605915
337,22.299999999999997,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18559023879528855
338,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1846622876013121
339,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18373897616330553
340,23.49999999999999,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.182820281282489
341,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18190617987607657
342,23.199999999999992,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.18099664897669618
343,21.4,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1800916657318127
344,23.999999999999996,28,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17919120740315364
345,22.09999999999999,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17829525136613786
346,22.099999999999994,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17740377510930716
347,17.5,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17651675623376062
348,21.0,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1756341724525918
349,21.5,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17475600159032884
350,21.200000000000003,57,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17388222158237718
351,21.799999999999997,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1730128104744653
352,22.400000000000002,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17214774642209296
353,22.999999999999996,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1712870076899825
354,22.799999999999994,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.17043057265153258
355,22.4,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16957841978827493
356,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16873052768933355
357,21.5,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1678868750508869
358,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16704744067563246
359,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1662122034722543
360,23.299999999999994,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16538114245489302
361,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16455423674261854
362,22.399999999999995,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16373146555890544
363,22.499999999999993,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16291280823111093
364,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16209824418995536
365,21.6,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16128775296900558
366,23.099999999999994,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.16048131420416054
367,20.9,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15967890763313974
368,21.0,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15888051309497406
369,23.499999999999993,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1580861105294992
370,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1572956799768517
371,22.599999999999998,38,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15650920157696743
372,21.499999999999996,42,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1557266555690826
373,19.600000000000005,62,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1549480222912372
374,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15417328217978102
375,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1534024157688821
376,23.499999999999996,29,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1526354036900377
377,22.4,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1518722266715875
378,21.799999999999997,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15111286553822956
379,22.7,36,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.15035730121053842
380,22.2,37,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14960551470448571
381,23.699999999999996,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14885748713096328
382,23.199999999999996,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14811319969530845
383,22.799999999999997,34,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1473726336968319
384,22.4,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14663577052834775
385,22.3,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14590259167570602
386,22.1,39,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.1451730787173275
387,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14444721332374086
388,21.999999999999993,41,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14372497725712216
389,23.899999999999995,30,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14300635237083656
390,23.299999999999997,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14229132060898236
391,23.399999999999995,31,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14157986400593744
392,18.700000000000003,52,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14087196468590776
393,22.899999999999995,32,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.14016760486247823
394,22.699999999999996,45,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.13946676683816583
395,18.8,33,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.138769433003975
396,22.299999999999997,35,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.13807558583895513
397,20.7,40,True,False,True,1,"(5, 5)",True,True,True,True,True,True,True,True,0.13738520790976036
